ENERGY STAR Unique ID,ENERGY STAR Partner,Brand Name,Model Name,Model Number,Additional Model Information,Type,Touch Screen,"Notebooks, Desktops, Integrated Computers, Slate/Tablets, Two-in-one Notebooks, and Portable All-in-ones Category for TEC (Typical Energy Consumption) Criteria",Category 0: Processor Brand,Category 0: Processor Name,Category 0: Operating System Name,Category 0: Base Processor Speed Per Core (GHz),Category 0: Physical CPU Cores (count),Category 0: System Memory (GB),Category 0: Graphics Category,Category 0: Default Low-power Mode,Category 0: Long Idle Power Used for Sleep Mode,Category 0: Off Mode (watts),Category 0: Sleep Mode (watts),Category 0: Long Idle (watts),Category 0: Short Idle (watts),Category 0: Base TEC Allowance (kWh),Category 0: Functional Adder Allowances (kWh),Category 0: TEC of Model (kWh),Category 1: Processor Brand,Category 1: Processor Name,Category 1: Operating System Name,Category 1: Base Processor Speed Per Core (GHz),Category 1: Physical CPU Cores (count),Category 1: System Memory (GB),Category 1: Default Low-power Mode,Category 1: Long Idle Power Used for Sleep Mode,Category 1: Off Mode (watts),Category 1: Sleep Mode (watts),Category 1: Long Idle (watts),Category 1: Short Idle (watts),Category 1: Base TEC Allowance (kWh),Category 1: Functional Adder Allowances (kWh),Category 1: TEC of Model (kWh),Category 2: Processor Brand,Category 2: Processor Name,Category 2: Operating System Name,Category 2: Base Processor Speed Per Core (GHz),Category 2: Physical CPU Cores (count),Category 2: System Memory (GB),Category 2: Default Low-power Mode,Category 2: Long Idle Power Used for Sleep Mode,Category 2: Off Mode (watts),Category 2: Sleep Mode (watts),Category 2: Long Idle (watts),Category 2: Short Idle (watts),Category 2: Base TEC Allowance (kWh),Category 2: Functional Adder Allowances (kWh),Category 2: TEC of Model (kWh),Category I1: Processor Brand,Category I1: Processor Name,Category I1: Operating System Name,Category I1: Base Processor Speed Per Core (GHz),Category I1: Physical CPU Cores (count),Category I1: System Memory (GB),Category I1: Default Low-power Mode,Category I1: Long Idle Power Used for Sleep Mode,Category I1: Off Mode (watts),Category I1: Sleep Mode (watts),Category I1: Long Idle (watts),Category I1: Short Idle (watts),Category I1: Base TEC Allowance (kWh),Category I1: Functional Adder Allowances (kWh),Category I1: TEC of Model (kWh),Category I2: Processor Brand,Category I2: Processor Name,Category I2: Operating System Name,Category I2: Base Processor Speed Per Core (GHz),Category I2: Physical CPU Cores (count),Category I2: System Memory (GB),Category I2: Default Low-power Mode,Category I2: Long Idle Power Used for Sleep Mode,Category I2: Off Mode (watts),Category I2: Sleep Mode (watts),Category I2: Long Idle (watts),Category I2: Short Idle (watts),Category I2: Base TEC Allowance (kWh),Category I2: Functional Adder Allowances (kWh),Category I2: TEC of Model (kWh),Category D1: Processor Brand,Category D1: Processor Name,Category D1: Operating System Name,Category D1: Base Processor Speed Per Core (GHz),Category D1: Physical CPU Cores (count),Category D1: System Memory (GB),Category D1: Default Low-power Mode,Category D1: Long Idle Power Used for Sleep Mode,Category D1: Off Mode (watts),Category D1: Sleep Mode (watts),Category D1: Long Idle (watts),Category D1: Short Idle (watts),Category D1: Base TEC Allowance (kWh),Category D1: Functional Adder Allowances (kWh),Category D1: TEC of Model (kWh),Category D2: Processor Brand,Category D2: Processor Name,Category D2: Operating System Name,Category D2: Base Processor Speed Per Core (GHz),Category D2: Physical CPU Cores (count),Category D2: System Memory (GB),Category D2: Default Low-power Mode,Category D2: Long Idle Power Used for Sleep Mode,Category D2: Off Mode (watts),Category D2: Sleep Mode (watts),Category D2: Long Idle (watts),Category D2: Short Idle (watts),Category D2: Base TEC Allowance (kWh),Category D2: Functional Adder Allowances (kWh),Category D2: TEC of Model (kWh),WLAN Capability,Ethernet Capability,Bluetooth Capability,Motherboard Form Factor,Motherboard Form Factor Other,Product DIMM Count,Product PCIex16 Slot Count,Product PCIex8 Slot Count,Product PCIex4 Slot Count,Product PCIex1 Slot Count,Product M.2 (except Key M) Port Count,Product M.2 Key M Port Count,Product USB 2.0 Port Count,Product USB 3.X (5Gb/s) Port Count,Product USB 3.X (10Gb/s) Port Count,Product USB X.X (> 10Gb/s) Port Count,Product USB X.X Port Speed,Product Thunderbolt Port Count,Product Thunderbolt 2 Port Count,Product Thunderbolt 3 Port Count,Product Thunderbolt X Port Count,Product Thunderbolt X Port Speed,Product Total USB 2.0 Header Count,Product USB 3.X (5 Gb/s) Header Count,Product USB 3.X (10. Gb/s) Header Count,Product USB X.X (> 10 Gb/s) Header Count,Product SATA and eSATA Port Count,Product SATA Express Port Count,Multi-Channel Memory Support,Thin Clients: Processor Brand,Thin Clients: Processor Name,Thin Clients: Operating System Name,Thin Clients: Base Processor Speed Per Core (GHz),Thin Clients: System Memory (GB),Thin Clients: Long Idle Power Used for Sleep Mode,Thin Clients: Off Mode (watts),Thin Clients: Sleep Mode (watts),Thin Clients: Long Idle (watts),Thin Clients: Short Idle (watts),Thin Clients: TEC of Model (kWh),Thin Clients: TEC Requirement (kWh),Workstations: Processor Brand,Workstations: Processor Name,Workstations: Operating System Name,Workstations: Base Processor Speed Per Core (GHz),Workstations: System Memory (GB),Workstations: Hard Drives (count),Workstations: Off Mode (watts),Workstations: Sleep Mode (watts),Workstations: Long Idle (watts),Workstations: Short Idle (watts),Workstations: Weighted Power of Model (watts),Sleep Mode Default Time Upon Shipment (min.),Display Sleep Mode Default Time Upon Shipment (min.),WOL (Wake on LAN) From Sleep,Will the Speed of Any Active 1 GB/s or Higher Ethernet Network Links be Reduced to Less Than 1 GB/s When Transitioning to Sleep or Off Mode?,Date Available On Market,Date Certified,Markets,CB Model Identifier
2359398,Dell Inc.,DELL,P75F,Vostro 3582,",Inspiron 3582,",Notebook,No,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Intel,Pentium,Windows 10,1.1,4,8,Sleep Mode,No,0.2,0.3,2.1,3.9,8,13.1,13.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,10,Shipped Disabled,Yes,01/10/2019,05/04/2020,"United States, Switzerland, Taiwan, Japan, Canada",ES_29573_Vostro 3582_05052020131119_8040540
2359397,Dell Inc.,DELL,P89G,Inspiron 3482,,Notebook,No,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Intel,Pentium,Windows 10,1.1,4,8,Sleep Mode,No,0.1,0.3,2.7,4,8,11.7,13.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,10,,,01/10/2019,05/04/2020,"United States, Switzerland, Taiwan, Japan, Canada",ES_29573_Inspiron 3482_05052020130540_7464693
2359396,Dell Inc.,DELL,P35E,Inspiron 3780,,Notebook,No,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Intel,Core i7,Windows 10,1.8,4,16,Sleep Mode,No,0.2,0.4,2.2,5.8,8,18.3,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,10,Shipped Disabled,Yes,01/10/2019,05/04/2020,"United States, Switzerland, Taiwan, Japan, Canada",ES_29573_Inspiron 3780_05052020125801_2786834
2359395,Dell Inc.,DELL,P89G,Vostro 3480,",Inspiron 3480,",Notebook,No,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Intel,Core i7,Windows 10,1.8,4,16,Sleep Mode,No,0.3,0.4,2.6,5.3,8,15.2,18.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,10,Shipped Disabled,Yes,01/10/2019,05/04/2020,"United States, Switzerland, Taiwan, Japan, Canada",ES_29573_Vostro 3480_05052020124554_3311902
2359368,Dell Inc.,DELL,D02T,Precision 5820 Tower,,Workstation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Intel,Xeon W-2155,Windows 10,3.3,64,5,0.3,5.4,77.8,79.1,45.2,30,10,Shipped Disabled,Yes,09/19/2017,05/05/2020,"United States, Switzerland, Taiwan, Japan, Canada",ES_29573_Precision 5820 Tower_04232020173715_285760
2359367,Dell Inc.,DELL,D02T,Precision 7820 Tower,,Workstation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Intel,XEON PLATINUM 8180,Windows 10,2.5,96,5,0.3,9,135.4,136.7,78.1,30,10,Shipped Disabled,Yes,08/01/2017,05/05/2020,"United States, Switzerland, Taiwan, Japan, Canada",ES_29573_Precision 7820 Tower_04232020174526_231439
2359366,Dell Inc.,DELL,D04X,Precision 7920 Tower,,Workstation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Intel,XEON PLATINUM 8180,Windows 10,2.5,192,8,0.3,11.4,200.6,201.4,114.6,30,10,Shipped Disabled,Yes,08/01/2017,05/05/2020,"United States, Switzerland, Taiwan, Japan, Canada",ES_29573_Precision 7920 Tower_04232020174934_3661615
2359286,Lenovo Group Limited,Lenovo,Lenovo Yoga C640-13IML******,81UE,"Lenovo Yoga C640-13IML LTE******,81XL,81XL",Notebook,No,1,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Intel,Core i7,Windows 10,1.8,4,16,Sleep Mode,No,0.2,0.8,1.6,2.4,8,14.6,10.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,10,Shipped Enabled Under All Conditions,No,08/31/2019,04/29/2020,"United States, Switzerland, Taiwan, Japan, Canada",ES_1037540_81UE_05012020180011_7345521
2359285,Lenovo Group Limited,Lenovo,"Lenovo ThinkBook 15-IML*****, Lenovo YangTian S340-15-IIL, WEI6-15-IML, WEI6-15-IIL, WEI5 Pro-15-IML, WEI5 Pro-15-IIL, ZhaoYang E5-IML, ZhaoYang E5-IIL",20RW,"Lenovo ThinkBook 15-IIL*****, Lenovo YangTian V340-15-IML, Lenovo YangTian V340-15-IIL, Lenovo YangTian S340-15-IML,,20SM, 81VG, 81XS, 81VJ, 81XU, 81VL, 81XW, 81X0, 81XY, 81VN, 81Y1,",Notebook,No,1,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Intel,Core i7,Windows 10,1.1,6,20,Sleep Mode,No,0.5,0.8,3.1,5.1,8,20.4,19.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,10,Shipped Disabled,Yes,10/14/2019,04/29/2020,"United States, Switzerland, Taiwan, Japan, Canada",ES_1037540_20RW_05012020172909_2874453
2359284,Lenovo Group Limited,Lenovo,"Lenovo ThinkBook 14-IML*****, Lenovo ThinkBook 14-IIL*****, Lenovo YangTian V340-14-IML, Lenovo YangTian V340-14-IIL, Lenovo YangTian S340-14-IML, Lenovo YangTian S340-14-IIL, WEI6-14-IML,",20RV,"WEI6-14-IIL, WEI5 Pro-14-IML, WEI5 Pro-14-IIL, ZhaoYang E4-IML, ZhaoYang E4-IIL, ZhaoYang K4e-IML, ZhaoYang K4e-IIL,20SL, 81VF, 81XR, 81VH, 81XT, 81VK, 81XV, 81WY, 81XX, 81VM, 81Y0, 81VQ, 81Y2,",Notebook,No,1,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Intel,Core i7,Windows 10,1.8,4,24,Sleep Mode,No,0.4,1,4,6.1,8,20.2,23.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,10,Shipped Disabled,Yes,10/14/2019,04/29/2020,"United States, Switzerland, Taiwan, Japan, Canada",ES_1037540_20RV_05012020163035_6340122
2358870,Lenovo Group Limited,Lenovo,Lenovo IdeaPad S145-14IGM,81MW,",81TJ,; XiaoXin-14IGM QC 2019,81SB,",Notebook,No,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Intel,Pentium,Windows 10,1.1,4,8,Sleep Mode,No,0.2,0.3,2.7,4.8,8,15.5,16.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,10,,No,03/14/2019,04/30/2020,"United States, Switzerland, Taiwan, Japan, Canada",ES_1037540_81MW_05012020104653_6853160
2358869,Lenovo Group Limited,Lenovo,Lenovo IdeaPad S145-15AST,81N3,"Lenovo IdeaPad 340C-15AST,81R6,; Lenovo IdeaPad S145-15AST D,81SA,; Lenovo IdeaPad S145-15AST U,,",Notebook,No,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AMD,A9-9425,Windows 10,3.1,2,8,Sleep Mode,No,0.2,0.3,3,5.2,8,16.8,17.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,10,,No,03/07/2019,04/30/2020,"United States, Switzerland, Taiwan, Japan, Canada",ES_1037540_81N3_05012020104329_1502303
2358868,Lenovo Group Limited,Lenovo,Lenovo IdeaPad S145-14AST,81ST,"Lenovo IdeaPad S145-14AST D,,; Lenovo IdeaPad S145-14AST U,,; XiaoXin-14AST QC 2019,81SU,",Notebook,No,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AMD,A9-9425,Windows 10,3.1,2,8,Sleep Mode,No,0.2,0.3,3.1,5,8,15.5,17.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,10,,No,03/07/2019,04/30/2020,"United States, Switzerland, Taiwan, Japan, Canada",ES_1037540_81ST_05012020103923_2506975
2358867,Lenovo Group Limited,Lenovo,Lenovo IdeaPad L340-17IWL,81M0,"Lenovo IdeaPad L340E-17IWL,,; Lenovo IdeaPad L340H-17IWL,81RG,; Lenovo IdeaPad L340L-17IWL,,; Lenovo IdeaPad L340R-17IWL,,; Lenovo V340-17IWL,,",Notebook,No,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Intel,Core i7,Windows 10,1.8,4,20,Sleep Mode,No,0.3,0.5,2.7,5.6,8,22,15.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,10,Shipped Enabled When Operating on Ac Power Only,Yes,02/25/2019,04/30/2020,"United States, Switzerland, Taiwan, Japan, Canada",ES_1037540_81M0_05012020103418_3535689
2358861,Lenovo Group Limited,Lenovo,Lenovo IdeaPad L340-15IWL,81LG,"Lenovo IdeaPad L340-15IWLTouch,,; Lenovo IdeaPad L340E-15IWL,,; Lenovo IdeaPad L340H-15IWL,81LH,; Lenovo IdeaPad L340L-15IWL,,; Lenovo IdeaPad L340R-15IWL,,",Notebook,No,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Intel,Core i7,Windows 10,1.8,4,20,Sleep Mode,No,0.3,0.5,3.8,5.9,8,20.3,17.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,10,Shipped Enabled When Operating on Ac Power Only,Yes,02/18/2019,04/30/2020,"United States, Switzerland, Taiwan, Japan, Canada",ES_1037540_81LG_05012020102715_9118176
2358859,Lenovo Group Limited,Lenovo,"Lenovo IdeaPad S540-15IWL GTX******, Lenovo IdeaPad S540H-15IWL GTX******, Lenovo IdeaPad S540L-15IWL-GTX******, Lenovo IdeaPad S540R-15IWL GTX******, Lenovo IdeaPad S540E-15IWL GTX******",81SW******,"Lenovo IdeaPad S540-15IWL GTX******, Lenovo IdeaPad S540H-15IWL GTX******, Lenovo IdeaPad S540L-15IWL-GTX******, Lenovo IdeaPad S540R-15IWL GTX******, Lenovo IdeaPad S540E-15IWL GTX******,81SW******,The ""x"" in the model name can be 0 to 9, A to Z, a to z, ""-"" or blank. It represents different sales customer code, all models only name difference.",Notebook,No,1,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Intel,Core i7,Windows 10,1.8,4,12,Off Mode with Hibernation,No,0.3,0.4,3.5,6.5,8,,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,10,Shipped Disabled,No,04/30/2020,04/14/2020,"United States, Switzerland, Taiwan, Japan, Canada",ES_1037540_81SW_04282020165811_1992542
2358858,Lenovo Group Limited,Lenovo,"Lenovo Chromebook S340-14, Lenovo Chromebook S340-14 Touch","81TB******, 81V3******","Lenovo Chromebook S340-14,81TB******,“*” in the model name can be 0 to 9, A to Z, a to z , “-” or blank, it represents different sales customer code",Notebook,Yes,1,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Intel,Celeron N4000,Chrome,1.1,4,4,Off Mode with Hibernation,No,0.5,0.4,0.9,3.5,8,,12.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,7,Shipped Disabled,No,04/30/2020,04/08/2020,"United States, Switzerland, Taiwan, Japan, Canada",ES_1037540_81TB_04282020162518_9856780
2358854,Lenovo Group Limited,Lenovo,Lenovo Chromebook S330,81JW******,"Lenovo Chromebook S330,81JW******,“*” in the model name can be 0 to 9, A to Z, a to z , “-” or blank, it represents different sales customer code",Notebook,No,2,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Other,MT8173V/AC,Chrome,2.1,4,4,Off Mode with Hibernation,No,0.4,0.5,1.3,3.9,14,,13.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,8,Shipped Disabled,No,04/30/2020,04/08/2020,"United States, Switzerland, Taiwan, Japan, Canada",ES_1037540_81JW_04282020141006_8596266
2358853,Lenovo Group Limited,Lenovo,Lenovo ideapad D330-10IGM,81H3,"Lenovo ideapad D330-10IGM,81MD,",Notebook,No,1,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Intel,Pentium,Windows 10,1.1,4,8,Off Mode with Hibernation,,0.2,0.2,1.6,3.5,8,,11.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,10,Shipped Disabled with Both Client OS and Network Controls to Enable Feature,No,04/30/2020,04/28/2020,"United States, Switzerland, Taiwan, Japan, Canada",ES_1037540_81H3_04282020111610_7442082
2358836,Lenovo Group Limited,Lenovo,Lenovo Chromebook C330,81HY******,"Lenovo Chromebook C330,81HY******,“*” in the model name can be 0 to 9, A to Z, a to z , “-” or blank, it represents different sales customer code",Notebook,Yes,2,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Other,MT8173V/AC,Chrome,2.1,1,,Off Mode with Hibernation,No,0.4,0.5,1.4,3.3,14,,11.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,8,Shipped Disabled,No,04/08/2020,04/29/2020,"United States, Switzerland, Taiwan, Japan, Canada",ES_1037540_81HY********_04282020103322_8764806
2358792,Dell Inc.,DELL,P115G,Inspiron 7490,,Notebook,No,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Intel,Core i7,Windows 10,1.8,4,16,Sleep Mode,No,0.4,0.5,1.9,3.2,8,15.2,12.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,10,,,08/16/2019,04/28/2020,"United States, Switzerland, Taiwan, Japan, Canada",ES_29573_Inspiron 7490_04292020100533_7173418
2358790,Dell Inc.,DELL,P90F,Inspiron 5593,,Notebook,No,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Intel,Core i7,Windows 10,1.3,4,16,Sleep Mode,No,0.3,0.5,2.8,6.2,8,16.6,20.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,10,Shipped Disabled,Yes,09/06/2019,04/28/2020,"United States, Switzerland, Taiwan, Japan, Canada",ES_29573_Inspiron 5593_04292020100141_5132964
2358788,Dell Inc.,DELL,P82G,XPS 13-7390,",XPS 13,",Notebook,Yes,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Intel,Core i7,"Ubuntu,Windows 10",1.1,6,16,Modern standby mode,No,0.3,0.8,0.8,5.7,8,21.7,18.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,10,,,08/23/2019,04/28/2020,"United States, Switzerland, Taiwan, Japan, Canada",ES_29573_XPS 13-7390_04292020095100_7061123
2358781,Lenovo Group Limited,Lenovo,IdeaCentre AIO 5 27IMB05,F0FA,,Integrated Desktop,No,Desktop I2 or Integrated Desktop 2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Intel,Core i5,Windows 10,2,6,16,Sleep Mode,No,0.6,2.5,8.9,25.8,27,145,86.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,Yes,Yes,Other,338mm x 156mm,2,0,0,1,0,1,1,3,3,0,0,0,0,0,0,0,0,2,0,0,0,1,0,No,,,,,,,,,,,,,,,,,,,,,,,,25,10,Shipped Enabled Under All Conditions,Yes,04/23/2020,04/29/2020,"United States, Switzerland, Taiwan, Japan, Canada",ES_1037540_F0FA_04242020142523_2242395
2358759,Lenovo Group Limited,Lenovo,Lenovo ThinkBook 13s-IWL********,20R9********,"Lenovo YangTian S540-13-IWL********, ZhaoYang K3-IWL********, WEI6 Pro-13-IWL********,81K8********, 81KA********, 81NM********,These models are identical except the model name, “*” in the model name can be 0 to 9, A to Z, a to z, “-” or blank, it represents different sales customer code.",Notebook,No,1,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Intel,Core i7,Windows 10,1.8,4,16,Off Mode with Hibernation,,0.3,0.5,1.6,4.3,8,14,14.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,10,Shipped Disabled,No,04/28/2020,04/27/2020,"United States, Switzerland, Taiwan, Japan, Canada",ES_1037540_20R9********_04282020142529_5369668
2358757,Dell Inc.,DELL,P120G,Inspiron 5493,,Notebook,No,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Intel,Core i7,Windows 10,1.3,4,16,Sleep Mode,No,0.3,0.4,2.6,5,8,15.2,17.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,10,Shipped Disabled,Yes,09/06/2019,04/28/2020,"United States, Switzerland, Taiwan, Japan, Canada",ES_29573_Inspiron 5493_04282020162730_9809533
2358756,Dell Inc.,DELL,P35E,Inspiron 3793,,Notebook,No,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Intel,Core i7,Windows 10,1.3,4,16,Sleep Mode,No,0.3,0.5,3.3,6.6,8,17.6,22.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,10,Shipped Disabled,Yes,09/06/2019,04/28/2020,"United States, Switzerland, Taiwan, Japan, Canada",ES_29573_Inspiron 3793_04282020162046_4723000
2358755,Dell Inc.,DELL,P90F,Inspiron 5594,,Notebook,No,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Intel,Core i7,Windows 10,1.8,4,16,Sleep Mode,No,0.2,0.4,2.8,5.7,8,16.6,19.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,10,Shipped Disabled,Yes,08/15/2019,04/28/2020,"United States, Switzerland, Taiwan, Japan, Canada",ES_29573_Inspiron 5594_04282020161316_3242669
2358753,Dell Inc.,DELL,P103G,XPS 13 7390 2-in-1,,Notebook,Yes,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Intel,Core i7,Windows 10,1.3,4,32,Modern Standby Mode,No,0.5,1,1,6.9,8,27.8,20.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,10,,No,08/09/2019,04/28/2020,"United States, Switzerland, Taiwan, Japan, Canada",ES_29573_XPS 13 7390 2-in-1_04282020160706_3327486
